,0,1,2,3,4,5,6,7,8
38,0.33332515043160466,0.12618172798281763,0.029088298626122094,0.04454582408378252,0.06029873304188805,0.06629950911276225,0.04569056357122475,0.1572502194248315,0.0
39,0.310808531123036,0.1362327922080858,0.023141768741797283,0.025838788833405617,0.0995285117736223,0.055654118735284114,0.0,0.11197402282250161,0.09449207647200362
40,0.3137824864795585,0.1759443315142528,0.005777750506546306,0.04244530988317494,0.06510254985540631,0.06618327573018119,0.03532315369214334,0.0473066984965726,0.10070254032950161
41,0.32157487094851017,0.11094442850053807,0.0,0.03608924060695703,0.07563609075833555,0.06770072246915543,0.04410769394802232,0.10086465867465616,0.10706511297375675
42,0.2654730886097213,0.1496992112462751,0.03482461651813449,0.031126277979466255,0.0294838902903365,0.09222642410720366,0.02733139674709378,0.2424221638720283,0.045875571283673734
43,0.28327826204937395,0.16997047631515638,0.030586970658276067,0.034661086519140155,0.055386105012489244,0.06667491115757526,0.02294657999219039,0.1543379253913495,0.09561748888087698
44,0.3326817692473126,0.12299367470529349,0.019787540377366106,0.04236403049535546,0.06579231810034458,0.06729436006090966,0.04553582894589954,0.14082167225186695,0.0331387097199258
45,0.3144489104229169,0.15549018814841428,0.0155171472578094,0.03366011092249816,0.08468923943491159,0.060911015457951474,0.015488339441276925,0.08327681894373153,0.09798213033165759
46,0.2637095473134381,0.14802705022583748,0.06748431645752828,0.049722496699325686,0.0965324573236701,0.02708005753282646,0.10478462286436811,0.04898798638939519,0.12498006423489402
47,0.4014945533567808,0.05896115926715566,0.027335415777876872,0.048538962694057226,0.017253658773898735,0.08642378344613155,0.043693602388681155,0.05330414410663518,0.05842300721648448
48,0.40674206139185093,0.08423781019364442,0.013706289866855658,0.04010532010792616,0.01260672581256982,0.0947377798004488,0.0407845251502034,0.07537828341372492,0.0
49,0.1739150097886853,0.34094261220720773,0.0,0.0,0.03261728255276345,0.010141091644315117,0.027986121766542738,0.18791266570153162,0.0
50,0.39858778003959333,0.08657291391790024,0.0,0.0511406407523828,0.0,0.07970938442713428,0.0,0.08954176590958077,0.054302888082524745
51,0.2865224271894831,0.16140283434598876,0.02558293842690571,0.02363006751665418,0.11915165157598075,0.10854512320145793,0.035061824947254745,0.0,0.09725639399541915
52,0.27357121732581124,0.04520339417219442,0.07658115009750005,0.03319884678716302,0.17037187822624042,0.01761804353040814,0.07021218562899607,0.08313654814185233,0.12203674177798873
53,0.40179804182330464,0.09277120764036748,0.0,0.03773846851743064,0.0,0.07700170281918281,0.0,0.09155986660833923,0.049379968882684096
54,0.3128507400421756,0.06873207179336306,0.1785445710263301,0.0417271277347332,0.023749509782650374,0.08744615986342341,0.07149367006855754,0.0,0.07545417946209404
55,0.0,0.0,0.6486323455728301,0.04653586607983296,0.0,0.0,0.0,0.018147662939333637,0.06563497281056535
56,0.1364887114281187,0.2701713661236024,0.2714320309086693,0.0,0.012229524802448814,0.0656355725065895,0.13899285735803782,0.0,0.0
57,0.0,0.0,0.7225355299750469,0.0,0.0,0.0,0.10859625546291415,0.0,0.0
58,0.0,0.0,0.12977664137633427,0.0,0.0,0.0032909099707440752,0.6192346230953019,0.09490475776768321,0.0
59,0.08695116742955425,0.30289072643103016,0.04113638714710052,0.0,0.0,0.0,0.40054073671613016,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.8604625675606734,0.0,0.0
61,0.36479171860940424,0.09656743078174629,0.029307746621113365,0.032306793062960235,0.021860390722039064,0.03960300017837018,0.03989267304670543,0.11822144167141006,0.08205618032347833
62,0.3581920849306789,0.10419913200561443,0.0313317337443984,0.028965235205959766,0.02582665156769136,0.054729325703416896,0.04433619309587102,0.0957403466031578,0.09264515878086371
63,0.3629463426015992,0.10077132681123896,0.028678204820511494,0.030583282016509696,0.022483518415984918,0.04537375669996833,0.04122523194347956,0.11023742454944524,0.0863283903797871
