,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
39,0.23728637111742673,0.13574510840486823,0.014811208153119896,0.0,0.00585802670273057,0.08003660088123168,0.014164580456796834,0.05681357131378941,0.052419990457497484,0.0,0.01605113623990041,0.05456778795413996,0.2552235050266246,0.02589871087860647,0.00670592886532994
40,0.26651801093445215,0.12627964385822738,0.03659387981758282,0.009089916135983004,0.018938837125171755,0.058829750476213985,0.0,0.0,0.06197639548991852,0.026738025046510034,0.0,0.07293953250662201,0.20894901596554769,0.024273976445042575,0.04730275113781024
41,0.30348921402355983,0.14124630017159578,0.02846519387999881,0.006554009989109815,0.025998562943307775,0.056451442883331565,0.0,0.061635868756990564,0.09162897780156554,0.0,0.013898041289220809,0.009590389389037097,0.12915463721440237,0.08089219237687739,0.029003391701199394
42,0.26280544826668,0.16121001545692235,0.006187057638235294,0.01450097917355056,0.015592070641056888,0.06161811864120824,0.015213998231293416,0.2506984555146244,0.020162038006855468,0.0,0.03441651264517002,0.05748171753638857,0.08055031351725504,0.02281968551563679,0.02868476954769287
43,0.23856398665382458,0.15092997545530767,0.02202392669887247,0.012285868481752426,0.008833345918826358,0.05635341123067771,0.0147277973861489,0.1415961342540709,0.06677975122064239,0.0,0.01388946899191815,0.056013747496984664,0.167911889722033,0.014731881483753081,0.05738922946510262
44,0.31704418201201023,0.10934127609730633,0.03167985383219392,0.010290934425772382,0.041036739994152145,0.06768231820738425,0.013468602566944677,0.11878246606788061,0.011279031683664951,0.00017927503374570673,0.020352891749487744,0.04361053036833422,0.12155798455681709,0.05497386263156999,0.04120939460837587
45,0.25428801570757675,0.13520358652486103,0.026168083782664865,0.0,0.014806725581261768,0.07386787683210136,0.004704465970497352,0.026430390377432805,0.059517303751472704,0.010195314875187995,0.0008092667338492693,0.06457373697123743,0.23688457488645312,0.027576160360142404,0.024289442842000575
46,0.191876669915681,0.13221470885574418,0.07953354028582828,0.023608737238048946,0.015166894093916562,0.044293063585941934,0.057529816621025784,0.04160992735803533,0.07795534012312227,0.017466418451243717,0.025828761358235676,0.05989909121565976,0.2018707587024606,0.05103920190022864,0.07425177994858075
47,0.4150939497084344,0.0777524688867062,0.04209060397272681,0.019067271151112935,0.024365719123791253,0.055014747732746234,0.035443299475958034,0.02530355356567564,0.049966797283664224,0.03174971087755873,0.0026294595736355993,0.0,0.08076859817987302,0.013005669683359327,0.0
48,0.4150660101673192,0.060128701852078685,0.031204253005308723,0.01724039060896278,0.03104021691818596,0.06079461282702926,0.019593796359790912,0.05696563601192449,0.0,0.037709806150495434,0.017971874980447576,0.0,0.07591589670214861,0.017763480302476535,0.034297523172563585
49,0.09016996090043466,0.0,0.0,0.0,0.0,0.0,0.0,0.16080760951164208,0.0,0.0,0.16035850552150224,0.3422641848378328,0.06895233885038836,0.045808843337615944,0.22457246081640872
50,0.4534280637146295,0.07732190522704238,0.0,0.0373369077444167,0.03991257671573215,0.0,0.0,0.0836783726269203,0.07958004669035347,0.0,0.005388558049644798,0.039901558226337716,0.0,0.0,0.0
51,0.2390107919003546,0.016587463161105286,0.0,0.03643900187125796,0.07875780579822896,0.09072595005150774,0.03586421383905639,0.0,0.06613275774134121,0.013717831082237685,0.11404311469685255,0.09542298738951917,0.111058061443553,0.031886089170828004,0.15668310324891105
52,0.19340338716173625,0.08939291278813016,0.05519383100046579,0.013407565126670202,0.04179220884674354,0.04437707991416652,0.07721899236031786,0.04317645643109888,0.07812940980008018,0.0,0.18945875367702944,0.00811892396150822,0.13317043339264653,0.0709793788523313,0.06264869694674931
53,0.45418116899403865,0.06776470548177989,0.0,0.03498716591799698,0.005255852006582066,0.0,0.0,0.10254536899120202,0.0569821311355798,0.0,0.0,0.06283546358767876,0.008340294203518738,0.0,0.0
54,0.3473691566183369,0.05118892699669144,0.05773985133617864,0.0,0.030179206362383124,0.0256419264241126,0.2597704201460083,0.0,0.05177220956386652,0.062113817876776056,0.0,0.07078729688060811,0.0,0.08042462475318611,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.8061422615927739,0.07773392441944382,0.07430515338243704,0.00509502179432212,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.03429892522482835,0.034019347776043256,0.26564351950288245,0.0,0.0,0.0,0.10115230999588408,0.0,0.0,0.10646720488722182,0.8917090715816919
57,0.0,0.0,0.11305049675793513,0.0,0.04972445407881034,0.0,0.8585596764345855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.055490005795390644,0.0,0.0,0.0,0.015892736593797075,0.0,0.0,0.0,0.0,0.0,0.0,1.2754308541347545,0.0
59,0.0,0.0,0.36999158587578657,0.0,0.0,0.0,0.0,0.0,0.0,0.06632181130790292,0.0,0.0,0.0,0.0,0.8229602161482206
60,0.0,0.0,0.818130073153037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09678554322171427,0.0
61,0.3574988633022403,0.10437284775572502,0.020412062680180157,0.014260031272110675,0.0,0.024312969990904362,0.030978179074189392,0.10397880907051049,0.06747540367632208,0.0,0.048189739618650064,0.00602266038032125,0.07852458315840569,0.04353126642299802,0.05403845810832125
62,0.35073138146422794,0.08488510466942906,0.02529314204330385,0.01729096512003847,0.0069090837943845095,0.021455562392849285,0.033562175158053834,0.09395732148966998,0.08872463615993417,0.007157237597558099,0.047695992621401576,0.022870312464624183,0.072746998954489,0.03529576769759735,0.06399997298676269
63,0.35646090323400403,0.0954250008181924,0.022998631418797537,0.017568671058064124,0.0,0.020286707272470665,0.031219333449440247,0.10184639693319918,0.07575842641714427,0.0,0.049962136357769145,0.015921515641559428,0.07548121604754879,0.037673458903524235,0.05869691255498336
