,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
31,0.43110151867887525,0.004929426344067236,0.03374578555470775,0.02246536406612883,0.01860336504430564,0.02534090465068515,0.04275214004872554,0.07220846371000204,0.018154623508066587,0.03584383273783727,0.08679720821823989,0.07245070761912203,0.02501085577346783,0.0,0.03886855799810234,0.016264260468639657,0.05245691360907443
32,0.06660223435011364,0.01150553600714094,0.04201662689600993,0.01272274721648956,0.04943316983543738,0.10100537315752062,0.025519232432072214,0.0,0.1677541207046263,0.00865522283959599,0.09497585174086355,0.0,0.5232173505340725,0.03141461816699745,0.0,0.0,0.07495150590282118
33,0.18303606282122004,0.0,0.02511029288292684,0.020442487570325615,0.0,0.08644036176653427,0.0555451523573625,0.0,0.3060815859000445,0.0,0.054335714995470116,0.0,0.2673888357393821,0.03194831743893342,0.0,0.011079121585643106,0.03311732684516244
34,0.0,0.0,0.04516515716035092,0.0,0.17169581235346243,0.13067296563296585,0.0,0.13014335933232943,0.05038365555043681,0.010486039803869045,0.2283931384839835,0.0,0.4867611686121341,0.0,0.0,0.0,0.0
35,0.0,0.029007551585352377,0.03961667321540968,0.01583420921609592,0.0,0.04972307152179184,0.0,0.013162385416756467,0.06034856786109425,0.01074977264473176,0.015871511213461673,0.04662970465990687,0.7026414339859344,0.04465541613560368,0.003069664275251515,0.0,0.1559424755722181
36,0.2796943892926234,0.0394401431217839,0.0038861474569806447,0.006784038378286055,0.006580514057066778,0.033618495411434565,0.015364214355648277,0.08026439430288168,0.047171256107791666,0.017655345822129395,0.016153136368082438,0.06430082997065659,0.20156945445700025,0.1614140628558626,0.04342678740258476,0.010236764782570067,0.117153972906242
37,0.23020020686127668,0.04101363810872652,0.0,0.021731265235132153,0.0,0.015329547240051736,0.010310282722325871,0.06074311504581625,0.11284094559216273,0.02565674992357978,0.0,0.11004346887221625,0.22359695748736008,0.13867508114186045,0.016078113350986648,0.008717271378263274,0.1388963082971164
38,0.3181938915806332,0.019043494196940534,0.012471256751589778,0.011714284776921765,0.03570417757463277,0.040195734194858675,0.011338792323169977,0.1290743972054223,0.0,0.024883765553368048,0.04359623876633961,0.0636376053433237,0.11509218243828548,0.12571848833444912,0.04725820946895985,0.029569277834250295,0.10237278922856044
39,0.2511449999320303,0.04849263718363358,0.0,0.0,0.0,0.03378674851484263,0.03729628092233173,0.047166415403694505,0.037138491630487734,0.011008537336580356,0.002815687003861776,0.028950429310662967,0.29810613570226435,0.16478585866006065,0.04458832847722377,0.0,0.11858823107855612
40,0.2720059011269619,0.04625351277171593,0.0,0.0155361002339205,0.006563676950902072,0.015553993924220187,0.0,0.0,0.05950541440660259,0.029760716325024188,0.0,0.08948084472732999,0.2226061786340058,0.17886296227722637,0.049410156534516365,0.008423829262878735,0.12224431514970559
41,0.3105969439459635,0.017129867261924944,0.017354062268618513,0.005035634732983795,0.017923719387094507,0.06863647159062644,0.0053788595491347495,0.07693815337525545,0.10944998561823517,0.0,0.013675108583862908,0.059632303746553594,0.14851946925902015,0.1444422237694485,0.06788844087145983,0.0,0.040758197247353696
42,0.2645878172988611,0.046296935421636765,0.0,0.0,0.0,0.03208915240101939,0.0,0.21791310400197683,0.04463626885269616,0.0,0.068748703270725,0.01232854893178376,0.08901558874663279,0.18416640848619972,0.013833873954516405,0.026504304515858928,0.126350346089456
43,0.24686902465863525,0.04387161352841181,0.0,0.01196036275990442,0.0,0.022760371712417245,0.0057481831269078024,0.12179299526022667,0.08956546958329951,0.010073471495705762,0.02322994711353919,0.07532681677176038,0.1770188393602355,0.15981508038284353,0.015658306180797953,0.016101769763598627,0.13684902398333132
44,0.317654091052231,0.02352182562658328,0.014547330439741582,0.010348524715232862,0.02776189975848826,0.04862508544361652,0.015148140233144031,0.11819162951091945,0.014401057586133978,0.011202986044199968,0.03637687508215652,0.0643375384222709,0.13323808958449607,0.13984871001670438,0.05283080743467941,0.016320153446761694,0.08572320336815774
45,0.2623685943570786,0.04870941806283062,0.0,0.0011044057476393271,0.001764005985411804,0.027499923979538883,0.021853095997085525,0.017939973909393774,0.048303011393852,0.024296260785991113,0.0,0.0558980479251693,0.2676453451432776,0.17584346604576875,0.04928025061932589,0.0,0.125927132367871
46,0.20181229229705241,0.05427963785746257,0.05411298015292778,0.0023055811872974446,0.027084714420222193,0.03632719988124889,0.06929928203970188,0.026392285092632074,0.0868178225489071,0.05641194313030753,0.021250976403449095,0.09182732482067253,0.21744105579240258,0.14978044167047172,0.0391191502404129,0.032259526791949024,0.03599773223693199
47,0.431848430981461,0.0,0.036884697050394,0.013500143611819258,0.023474960977932065,0.04750213478373978,0.033085138731081876,0.0,0.06982533926551399,0.04554555157891787,0.014459357968907295,0.009470043588208443,0.07130864015079634,0.07559053978103948,0.009436248055668547,0.0069225057007385946,0.0797011548067152
48,0.42461635531291286,0.0,0.024699445261539745,0.011819410973422867,0.020696675741361845,0.05953937231166103,0.012350536245630133,0.02851938264773202,0.020834095274748193,0.0564171202756647,0.04945226717534172,0.052815523259696844,0.0561973524921335,0.06031099990680466,0.015703686325083444,0.004676641499915205,0.08251890296555546
49,0.05329150182946488,0.3525263712370389,0.0,0.0,0.0,0.0,0.0,0.18146834023356917,0.0,0.0,0.2119547467608854,0.2966056770533932,0.04584425043352576,0.0,0.06539732678574758,0.0,0.0
50,0.45180686639278356,0.052482178441891,0.0,0.03407060359172,0.0235140252830048,0.0,0.0,0.06687599206817382,0.06752207471087639,0.0,0.04226647981617197,0.005424342869035042,0.0,0.07726637823542651,0.0,0.0,0.07343318907605736
51,0.20957668729540563,0.05259990236016139,0.011651369437400257,0.021735440739506513,0.006386458189082937,0.006361117903014104,0.0,0.0,0.04502803522004965,0.09881795038270347,0.13666540016254206,0.17327674818708594,0.14644150395137287,0.008351242171212395,0.0277365883418521,0.036126914373789856,0.22678816194900614
52,0.22386414766929943,0.0,0.07141265170173518,0.0036535020278002364,0.08680737871698416,0.03861249554932913,0.10374210481504757,0.0,0.08700922388174075,0.0,0.1711597214456758,0.04569309557438718,0.13342227546446667,0.12269865301684721,0.041644014791108346,0.0,0.020173681996337595
53,0.4463621517481241,0.06765684489962112,0.0,0.03255235651097248,0.0,0.0,0.0,0.07824486021724063,0.054352042552912476,0.0,0.039480818899461284,0.006360863989635712,0.008439443841332312,0.0612224664235129,0.0,0.0,0.10418337434566753
54,0.330984768767667,0.05566942791860139,0.014044690461580437,0.0,0.008029061984750228,0.053735150313416136,0.0,0.0,0.06907880015188383,0.11130821764059148,0.0,0.0,0.035434044874676995,0.0605824211712696,0.1148415379370404,0.2933628645051032,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,1.0609822591840417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00595348999324131,0.0
56,0.0,0.0,0.0,0.0,0.010330924127660296,0.08836732399770465,0.0,0.0,0.0,0.0,0.08919421384983339,0.8342248678317687,0.0,0.0,0.03345913420723169,0.3454465362699866,0.0
57,0.0,0.0,0.0,0.0013671858607312074,0.0,0.0,0.027713371500002876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9796996719799194,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.07181002970766591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1023731542668387,0.0,0.0
59,0.0,0.0,0.43736226794998834,0.0,0.0,0.0,0.023019915433748452,0.0,0.0,0.0,0.0,0.8284703456580491,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.7392452249362392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27210270160217975,0.0,0.0
61,0.3639029046721109,0.005678953928036911,0.017686539103933807,0.0033831371432806352,0.0,0.029858391409000706,0.03180780487812483,0.10406894445623929,0.08329425189069867,0.0,0.05365361577817521,0.07217696061475068,0.08723171676015273,0.1180467374194539,0.03796530618321277,0.01138361849990516,0.024619148326749808
62,0.3502853249587907,0.023298956915468422,0.020202777092830356,0.009953757455783566,0.009944146732995481,0.028670043961343143,0.029777665295649788,0.08629523781833306,0.09738334245907432,0.0,0.06064153204278763,0.08328481880235417,0.08667352706414799,0.08318421765765432,0.027518360779652737,0.02147846584623273,0.0426188659195963
63,0.3592942815988139,0.017774163647723544,0.019038625856112976,0.007004566015373191,0.0,0.025174319821494838,0.029705756943352108,0.09993592609376091,0.08852737344022318,0.0,0.058470107089504925,0.07660922795156189,0.08619027999468934,0.09988802469026664,0.03092917971590977,0.01628897893399152,0.035900330279331316
