,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
21,0.0,0.0,0.0,0.0,0.0,1.1321536981484985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.026804613974394646,0.001167888256248933,0.0,0.05084933474338837,0.0,0.011574965936063287,0.0,0.0,0.0,0.0,1.1752966304255232,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0016532557298512634,0.0,0.0,0.0,0.0,1.1821975584164541,0.0,0.0,0.0,0.0,0.0,0.0,0.010294149071373338
24,0.0,0.0,0.05870873940814399,0.0,1.0113585712383064,0.0,0.0,0.11245760730775728,0.0,0.0,0.020351399198371287,0.0,0.0,0.0,0.012010675281909994,0.0
25,0.05879509157103687,0.034719598040849224,0.0032556795643178507,0.0,0.2503355058062313,0.0,0.0,0.0,0.5922571816603984,0.09040270093966717,0.0,0.04604924095124355,0.18380706827177926,0.05817685988844372,0.04303457060688814,0.0
26,0.0,0.0,0.02183750088331454,0.010860870157861068,0.9177099240856093,0.05335196271855414,0.003532684259620999,0.09520190402029918,0.14021531124758504,0.0,0.04096662102778028,0.0,0.0,0.0,0.0,0.0
27,0.0,0.6495143052504183,0.041464259643202266,0.026502804905814494,0.22737000072984906,0.0,0.0,0.19680239682173004,0.0,0.020932311869711038,0.0,0.0,0.0,0.0,0.0,0.09060232557732963
28,0.012062964532858676,0.0057919818013678105,0.0,0.0036414718062141894,0.1700930416284787,0.0,0.0,0.005032324719488971,0.9564137487937925,0.0394917999403639,0.0,0.00311607324838529,0.10957774834866323,0.022286258825602707,0.024648604808455266,0.0
29,0.0037078459903420406,0.06638443991378037,0.012602264872119056,0.013324623355872237,0.9612368805465771,0.00876416179322403,0.0,0.053587185501803386,0.017673389417738827,0.011768447589563837,0.0,0.021709968021475026,0.06905826481784653,0.08609317415416097,0.0,0.009585037577730696
30,0.0,0.7787159367460771,0.005528474832284437,0.0,0.009988990947731625,0.0,0.0,0.11431912686114222,0.0,0.03323334402932428,0.0,0.0,0.18946736849125104,0.0,0.0,0.09916671928504704
31,0.4139524625742274,0.010614944705159605,0.03203431985583779,0.015130043842954001,0.03304825183385123,0.023160498779932513,0.034780499185396906,0.013040893897619468,0.06401064352905346,0.042891912654953165,0.09196399841519298,0.0012539323912968705,0.09276813856382535,0.048685612667351684,0.04301451472845872,0.028325251891931934
32,0.05046141926288602,0.0,0.015532577702498142,0.028765893492591336,0.21902084507947037,0.10951164918849902,0.5321896253673146,0.044711155093113575,0.009797680591067717,0.0,0.1195327396361581,0.05152683830519695,0.06441255171017965,0.0,0.0,0.02734749013628003
33,0.15122657504706347,0.0,0.00478250505187279,0.03457762037780533,0.3537297236962065,0.08622978574915934,0.29096947092015035,0.0,0.0,0.0,0.11587987954486345,0.07035588531419933,0.03257880463868585,0.0,0.0,0.05484196102796517
34,0.0,0.0,0.014484162429392034,0.0,0.09833001289055514,0.14094567896386195,0.46868666952564414,0.14629477975905214,0.1367138447376161,0.0,0.23718016839122374,0.0,0.0,0.0,0.0,0.010782362438297976
35,0.0,0.0,0.012483703234265724,0.035043586134642354,0.11124599044510755,0.06613286268767785,0.7075031415759486,0.02630209928926888,0.009951763155448635,0.0020888055595366835,0.007236038455695513,0.06356921540284959,0.13996413972744887,0.0168510248153025,0.020036676288825727,0.001366613651500294
36,0.2782256153409206,0.051573558485337075,0.00898973586278913,0.002570823586804018,0.0603792614109575,0.04507321628585279,0.19879851158694264,0.03060102939474072,0.0660176268357886,0.011772228598982701,0.013515635933908195,0.21859279192071285,0.11742068526244703,0.019850320466478548,0.048550699393281466,0.008559389604116032
37,0.22543063830570967,0.05673639060681109,0.008409312705658013,0.02823941549794786,0.12244802218907505,0.02785838800370081,0.23964503776184498,0.0,0.04646154200102679,0.014865245291277593,0.002888307729912651,0.22082932692359356,0.14032336219356203,0.035482970605865194,0.03125369907167903,0.005009083507944617
38,0.32842647398301994,0.03747432207779096,0.01652656466546068,0.0009051802868497061,0.0,0.045872657458253634,0.09745072126884811,0.07741788079067169,0.1117225893300882,0.008019897271662186,0.036557005924942196,0.16581985820692527,0.10334648882518196,0.032019303430323665,0.0516106827287326,0.021949834370722322
39,0.2434038096090071,0.052902099221913086,0.0,0.0,0.058321933033849555,0.05219282001360746,0.2967104102603755,0.005473078343740857,0.03864922158726875,0.0035811123231098327,0.0,0.22293285834150864,0.11582835515639953,0.0,0.05899502313692895,0.017185215659270753
40,0.26840989606313287,0.05945678542767747,0.014157304159796172,0.003258319662058808,0.07604200824068404,0.03491328391005536,0.22831471544442777,0.018542569307600922,0.0,0.021178309187245545,0.0,0.22671644020587936,0.12280213721151055,0.03815424304401131,0.036877961111003166,0.0
41,0.298763807612804,0.02975285595128194,0.01468466920549236,0.0,0.12158943299731317,0.07615074816932266,0.14685289642709579,0.050647043842513985,0.05423501882729907,0.0,0.02344433668192977,0.18874052425385995,0.0517547342663554,0.0328273283677237,0.06132615453104502,0.0
42,0.263527747939526,0.04458740427372724,0.0,0.0,0.06114991919658423,0.015826072364048517,0.0749247764452708,0.04635913524505622,0.23828741512417353,0.0,0.04382215438428378,0.2414764193793153,0.11663718456774137,0.015038415239455209,0.01915623083711517,0.00908554887839585
43,0.24104664777167173,0.053549818876284586,0.005862834816322489,0.015959211330291077,0.099457643703326,0.024354830210995795,0.18526449594727504,0.004901016451248217,0.11983974247391783,0.009020316757619065,0.019573194932927605,0.2351781824791021,0.13698321798606689,0.02925858896008778,0.027864980053609458,0.0071480342573549014
44,0.3208207230006549,0.03919756606287664,0.015681678960468386,0.0,0.01897062557637298,0.05554884104655739,0.12011548323957459,0.06670773559191054,0.09700155289497879,0.00584359965610619,0.033377598110686364,0.18172840391992573,0.09012371885897504,0.032760809536084914,0.055962134089249035,0.013652213868259759
45,0.25807123801917936,0.059826288080915245,0.004430841139997143,0.0,0.06931722842580296,0.04745829196408684,0.270365285038674,0.014049005975132863,0.0032216046110239882,0.01632586035930964,0.0,0.23475836360556704,0.12454009333357531,0.003758631730800188,0.05356901643689925,0.0053336667841455045
46,0.19366278563685488,0.0485965706230573,0.055969166006688206,0.008242688533024536,0.11570821517825167,0.0346263304798233,0.22107587300497725,0.0200469186183184,0.01988877269245058,0.04985456556371078,0.03472482487491587,0.20698151567323372,0.05951883986348836,0.06301436560742435,0.0766687995929166,0.06409261818171215
47,0.4078662241993093,0.0,0.025496277226673632,0.00834673276478943,0.07566056278250285,0.0633114617324338,0.09126589549157887,0.02136084915992174,0.0,0.03967440941909309,0.019490029937313406,0.10794529245701912,0.10304007246529229,0.008833654366955346,0.015530287193761014,0.022673100710874198
48,0.4136176964350538,0.0,0.01726679353974952,0.00304529959178635,0.008928704788624129,0.0784597850548553,0.07713652904048536,0.023135303919561097,0.018905232473424204,0.04615605137130057,0.03739151844596746,0.1153716278585629,0.10244831427586475,0.029509578183164166,0.018955429205838904,0.006306869909182986
49,0.1199028795663634,0.40301728207629595,0.0,0.0,0.0,0.0,0.014721696485687287,0.0,0.14690344896631904,0.0,0.18338529667861123,0.09319219212888664,0.0,0.10379438716500757,0.056375908132816774,0.0
50,0.4415045692470768,0.060063701174776704,0.0,0.026251161061776385,0.09072437512972295,0.024398987865334076,0.0,0.01525136663036788,0.06767485826606835,0.0,0.05133198707317475,0.0701131654363046,0.08161876218317311,0.0,0.0,0.0
51,0.21620655266830563,0.03213455265796377,0.010183316607101265,0.037224465553906405,0.07253183365021826,0.0,0.16224342508122075,0.03120049776112874,0.0,0.04467698302709406,0.130888438727952,0.019762382920408283,0.2113640131882429,0.1878086079750899,0.013202609007840828,0.01900337083546364
52,0.20664720101028464,0.0,0.05224490377988298,0.0171850804471335,0.130521251142993,0.023504582463609317,0.12774320899558952,0.030353867183944512,0.025887279992449143,0.0,0.18114080353024536,0.14685873981512915,0.09554658284057356,0.034294008082226234,0.10537605394104183,0.042752823673004994
53,0.44345622826708164,0.08016486827565755,0.0,0.027942030806736008,0.0844409577117244,0.015218480931730076,0.0,0.0,0.06864176131636858,0.0,0.02527180033540701,0.047550683608057163,0.12535437854634893,0.0,0.0,0.0
54,0.3312958198376337,0.070366986166825,0.08393020820729827,0.0,0.05743096887015762,0.06408268323898718,0.02101571068045314,0.06403599635693123,0.0,0.08387698192163655,0.015495858305375776,0.08835146236145383,0.0,0.0012120258535791117,0.0037316245797906025,0.1981377300459838
55,0.0,0.0,0.0,0.0,0.06399074873246625,0.0,0.0,0.0,0.0,0.030439541002225335,0.0,0.0,0.0,0.0,0.17774237833773793,0.6773288932963653
56,0.011537553088864776,0.0,0.0,0.0,0.0,0.03367585367070907,0.0,0.0,0.0,0.0,0.1198973182290943,0.01122918286639007,0.015891698755438936,0.8467664190095462,0.06383714497011037,0.24195369440053796
57,0.0,0.0,0.1474932031162455,0.0,0.0,0.0,0.0,0.004136249824567626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7385603791998304
58,0.0,0.0,0.1288285569546104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0399273021817101,0.0
59,0.0,0.0,0.3215837935127059,0.0,0.0,0.0,0.0,0.0,0.0,0.05774997773492681,0.0,0.0,0.0,0.8960242772383182,0.0,0.0
60,0.0,0.0,0.8238598022236125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046230863432654305,0.0
61,0.3509972689447319,0.01876268960129018,0.012884866573656117,0.0027865779822171693,0.11950551395583908,0.041870003518492974,0.07962196219426618,0.0,0.09940288641661894,0.0,0.061456579756207746,0.1559252996872654,0.053116285643938506,0.03444043971162205,0.031062091098530704,0.02396688587358888
62,0.3438024478360739,0.030566636805028337,0.018189557238453342,0.016845602408078034,0.12625971618987833,0.044351831137789045,0.08454206067924198,0.008722825770587507,0.08267302907722963,0.0,0.06454030276441551,0.10966532319020951,0.056667906669846495,0.05130984400136769,0.030477654771666043,0.02994379105083406
63,0.3491783364283349,0.028339329698336593,0.014711299554179776,0.010478672861105532,0.11838939948197377,0.03925054943311695,0.0854109787918012,0.0,0.09295227955668278,0.0,0.06412721363801321,0.1333180455227966,0.05788038655777662,0.03893227191944617,0.03055261906412187,0.026404291220456302
