,0,1,2,3,4,5,6,7,8,9,10
54,0.2987111976769896,0.06868308108537954,0.191997521525114,0.017128822432484984,0.1290531572254938,0.08781809979861599,0.0061570377034229845,0.0,0.05383316192814679,0.11385067825010922,0.1027572308121268
55,0.0,0.0,0.6924751072486534,0.020433617954060963,0.0,0.0,0.0,0.0,0.09599709219597848,0.0,0.0
56,0.1441747622598258,0.13028327592340908,0.2675126472101056,0.0,0.16041819680928776,0.1006193256610357,0.026722972888853832,0.0,0.0,0.2036194048972496,0.043957443726708664
57,0.0,0.0,0.7292647013220516,0.0,0.10635477200566545,0.0,0.04506400193959158,0.0,0.0,0.0,0.0
58,0.0,0.0,0.08664183556954977,0.03712132277816514,0.9045141837722208,0.0,0.0,0.04981089586115995,0.0,0.0,0.0
59,0.09118104945945169,0.04838139111612195,0.0,0.0,0.5615980848295822,0.08211941474664947,0.0,0.0,0.018422470642829716,0.37451347724299666,0.0
60,0.0,0.0,0.0,0.004707763707139142,1.013654329293312,0.0,0.0,0.0,0.0,0.0015442451330418552,0.023777812377866032
61,0.3663271809506503,0.05156930236251622,0.030192664035745085,0.025945496323718276,0.044468772005803785,0.05142366561624076,0.005351765568935158,0.13822333520838326,0.08843454471510556,0.05595237920497815,0.14512350428166576
62,0.360430845187983,0.06369681454456268,0.03323975744092805,0.026678143808617612,0.04227440786237299,0.06391778214405688,0.0132901809266895,0.11227257770475176,0.10209418658689944,0.04671612624794523,0.15130544913615743
63,0.36478268047553947,0.060128153320793465,0.030282415348291368,0.026692841147534844,0.04208585915924057,0.05469056644724507,0.0068228614239463,0.12920287848622047,0.09514364525309887,0.047799350926930155,0.15015944096236297
